Année,Durée en mois,Montant
2007,36.0,150000.0
2007,48.0,200000.0
2007,36.0,170000.0
2007,48.0,136000.0
2007,48.0,200000.0
2007,36.0,735571.0
2007,36.0,133464.0
2007,36.0,756904.0
2007,48.0,180000.0
2007,36.0,150000.0
2007,36.0,230000.0
2007,48.0,199368.0
2007,36.0,1067825.0
2007,36.0,299880.0
2007,36.0,1789990.0
2007,36.0,373733.0
2007,36.0,625214.0
2006,36.0,403000.0
2006,36.0,340000.0
2006,36.0,330000.0
2006,36.0,250000.0
2006,36.0,349000.0
2015,36.0,219978.0
2015,36.0,495480.0
2015,24.0,304382.0
2015,36.0,299142.0
2015,30.0,299447.0
2015,30.0,225238.0
2015,36.0,299376.0
2015,24.0,286076.0
2015,36.0,481270.0
2015,48.0,446731.0
2015,36.0,411678.0
2015,36.0,412798.0
2015,48.0,244400.0
2015,42.0,747008.0
2015,24.0,354243.0
2015,48.0,226034.0
2015,48.0,685056.0
2015,48.0,588910.0
2015,48.0,459804.0
2015,42.0,581863.0
2015,24.0,190639.0
2015,42.0,440128.0
2015,42.0,553313.0
2015,36.0,229503.0
2015,36.0,354140.0
2015,36.0,301447.0
2015,42.0,754148.0
2015,42.0,224120.0
2015,48.0,278103.0
2015,42.0,491324.0
2015,48.0,895090.0
2015,48.0,421304.0
2015,48.0,500661.0
2015,42.0,199160.0
2015,42.0,346032.0
2015,36.0,588280.0
2015,36.0,598114.0
2015,48.0,179949.0
2015,42.0,314184.0
2015,48.0,447508.0
2015,36.0,491124.0
2015,36.0,660519.0
2015,42.0,750053.0
2015,48.0,591714.0
2015,36.0,586056.0
2015,48.0,651421.0
2015,36.0,369731.0
2015,42.0,430976.0
2015,42.0,706775.0
2015,36.0,228960.0
2015,36.0,603839.0
2015,48.0,390000.0
2015,42.0,250813.0
2015,48.0,496000.0
2015,36.0,502000.0
2015,36.0,426365.0
2015,36.0,490990.0
2015,36.0,546999.0
2015,42.0,500000.0
2015,36.0,406819.0
2015,48.0,451284.0
2015,36.0,250000.0
2010,36.0,140000.0
2010,36.0,210000.0
2010,36.0,230000.0
2010,36.0,155000.0
2010,48.0,215000.0
2010,48.0,280000.0
2010,36.0,170000.0
2010,36.0,190000.0
2010,36.0,185000.0
2010,48.0,210000.0
2010,48.0,209997.0
2010,36.0,190000.0
2010,48.0,273170.0
2010,36.0,250000.0
2010,36.0,247312.0
2010,48.0,278280.0
2010,36.0,199981.0
2010,36.0,251445.0
2010,48.0,240000.0
2010,36.0,280200.0
2010,36.0,620000.0
2010,36.0,500000.0
2010,36.0,380053.0
2010,48.0,480000.0
2010,48.0,605238.0
2010,36.0,500000.0
2010,36.0,470000.0
2010,36.0,449883.0
2010,48.0,518784.0
2010,48.0,563160.0
2010,36.0,340000.0
2010,36.0,380000.0
2010,36.0,379943.0
2010,48.0,399620.0
2010,36.0,275000.0
2010,36.0,275000.0
2010,48.0,580000.0
2010,36.0,370000.0
2010,36.0,169832.0
2010,48.0,247200.0
2010,48.0,223360.0
2010,48.0,238700.0
2010,30.0,41912.0
2010,48.0,270000.0
2010,48.0,120000.0
2010,36.0,320000.0
2010,48.0,812006.0
2010,36.0,448535.0
2010,48.0,928439.0
2010,36.0,952386.0
2010,36.0,645547.0
2010,36.0,647441.0
2010,48.0,1123234.0
2010,36.0,428792.0
2010,48.0,1200000.0
2010,36.0,295733.0
2010,48.0,750001.0
2010,36.0,559942.0
2010,48.0,450000.0
2010,36.0,349995.0
2010,36.0,550073.0
2010,24.0,500000.0
2010,48.0,500000.0
2010,24.0,720000.0
2010,48.0,959980.0
2010,42.0,642185.0
2010,42.0,840110.0
2010,43.0,859860.0
2010,36.0,994480.0
2010,24.0,587000.0
2010,42.0,866159.0
2010,36.0,860700.0
2010,36.0,400000.0
2010,36.0,660088.0
2010,36.0,387370.0
2010,39.0,400036.0
2010,48.0,365232.0
2010,48.0,329953.0
2010,36.0,860048.0
2010,24.0,253405.0
2010,24.0,280800.0
2010,24.0,382563.0
2010,24.0,301909.0
2010,24.0,190344.0
2010,24.0,275652.0
2010,24.0,216250.0
2010,24.0,248186.0
2010,24.0,226902.0
2010,24.0,174349.0
2010,18.0,257450.0
2010,48.0,260000.0
2010,36.0,319999.0
2010,36.0,199999.0
2010,36.0,210000.0
2010,36.0,289998.0
2010,48.0,476652.0
2010,48.0,547495.0
2010,48.0,364506.0
2010,36.0,641744.0
2010,36.0,379718.0
2010,36.0,661999.0
2010,48.0,1612938.0
2010,42.0,1491535.0
2010,36.0,1241732.0
2010,36.0,1152780.0
2010,36.0,994309.0
2010,36.0,185943.0
2010,36.0,242866.0
2010,36.0,75712.0
2010,36.0,204700.0
2010,36.0,429200.0
2010,36.0,467446.0
2010,48.0,45000.0
2010,48.0,90000.0
2010,48.0,80000.0
2010,36.0,103160.0
2010,48.0,163680.0
2010,36.0,151886.0
2010,40.0,150854.0
2010,36.0,220000.0
2006,36.0,165000.0
2006,48.0,693430.0
2006,36.0,220000.0
2006,36.0,300000.0
2006,36.0,245700.0
2006,48.0,96000.0
2006,36.0,74000.0
2006,36.0,110000.0
2006,36.0,120560.0
2006,36.0,422330.0
2006,48.0,600000.0
2006,36.0,320000.0
2006,36.0,300000.0
2006,36.0,88000.0
2006,36.0,245800.0
2006,36.0,550000.0
2006,36.0,400000.0
2006,36.0,200000.0
2006,36.0,370600.0
2006,36.0,420000.0
2006,36.0,200000.0
2006,36.0,350000.0
2006,36.0,320000.0
2006,36.0,435000.0
2006,36.0,93000.0
2006,36.0,280000.0
2006,48.0,288000.0
2006,36.0,165000.0
2006,36.0,280000.0
2006,36.0,95386.0
2006,36.0,399492.0
2006,36.0,500000.0
2006,18.0,149890.0
2006,18.0,144979.0
2006,5.0,50028.0
2006,36.0,270230.0
2006,18.0,156100.0
2006,36.0,256336.0
2006,36.0,229889.0
2006,36.0,237130.0
2006,36.0,300000.0
2006,48.0,60000.0
2006,36.0,200000.0
2006,36.0,150000.0
2006,36.0,220000.0
2006,48.0,200000.0
2006,36.0,238000.0
2006,48.0,180000.0
2006,24.0,48000.0
2006,24.0,240000.0
2006,36.0,360000.0
2006,36.0,270000.0
2006,36.0,300000.0
2006,36.0,360000.0
2006,36.0,447263.0
2006,42.0,370000.0
2006,48.0,400000.0
2006,36.0,300000.0
2006,48.0,151000.0
2006,36.0,400000.0
2006,36.0,270000.0
2006,36.0,130000.0
2006,36.0,480000.0
2006,48.0,180000.0
2006,48.0,220000.0
2006,36.0,400000.0
2006,48.0,350000.0
2006,36.0,190000.0
2006,48.0,430000.0
2006,48.0,400000.0
2006,36.0,188200.0
2006,36.0,220000.0
2006,36.0,300000.0
2006,36.0,220000.0
2006,36.0,170000.0
2006,36.0,300000.0
2006,36.0,250000.0
2006,36.0,280000.0
2006,36.0,400000.0
2007,24.0,278800.0
2007,36.0,400000.0
2007,36.0,265000.0
2007,36.0,385000.0
2007,36.0,279000.0
2007,36.0,180000.0
2007,36.0,303800.0
2007,36.0,164000.0
2007,36.0,140000.0
2007,36.0,279000.0
2007,48.0,390000.0
2007,36.0,260000.0
2007,36.0,390000.0
2007,48.0,220000.0
2007,48.0,457600.0
2007,48.0,480000.0
2007,48.0,300000.0
2007,36.0,153000.0
2007,24.0,400000.0
2007,48.0,210000.0
2007,36.0,180000.0
2007,36.0,180000.0
2007,36.0,400000.0
2007,36.0,239400.0
2007,36.0,264000.0
2007,36.0,170000.0
2007,48.0,450000.0
2007,36.0,140000.0
2007,48.0,442000.0
2007,36.0,300000.0
2007,36.0,400000.0
2007,36.0,225365.0
2007,36.0,320000.0
2007,36.0,350000.0
2007,36.0,300000.0
2007,36.0,450000.0
2007,24.0,115000.0
2007,36.0,175000.0
2007,36.0,280000.0
2007,36.0,118647.0
2007,36.0,450000.0
2007,36.0,390000.0
2007,36.0,450000.0
2007,36.0,200000.0
2007,36.0,375000.0
2007,36.0,400000.0
2007,36.0,461000.0
2007,36.0,500000.0
2007,36.0,400000.0
2007,36.0,220000.0
2007,36.0,270000.0
2007,36.0,303800.0
2007,48.0,180000.0
2007,36.0,200000.0
2007,36.0,300000.0
2007,48.0,799603.0
2007,36.0,350000.0
2007,48.0,202000.0
2007,36.0,120000.0
2007,36.0,129000.0
2007,36.0,250000.0
2007,36.0,250000.0
2007,48.0,250000.0
2007,36.0,360000.0
2007,36.0,330000.0
2007,48.0,360000.0
2007,36.0,270000.0
2007,36.0,370000.0
2007,36.0,350000.0
2007,36.0,320000.0
2007,36.0,190000.0
2007,36.0,500000.0
2007,36.0,500000.0
2007,36.0,140000.0
2007,48.0,150000.0
2007,36.0,140000.0
2007,36.0,140000.0
2007,36.0,144000.0
2007,36.0,138000.0
2007,48.0,170000.0
2007,36.0,150000.0
2007,48.0,142000.0
2007,36.0,243227.0
2007,36.0,79159.0
2007,48.0,116000.0
2007,48.0,198000.0
2010,36.0,215000.0
2010,36.0,259938.0
2010,36.0,353390.0
2010,36.0,327550.0
2010,36.0,220000.0
2010,48.0,210000.0
2010,48.0,138000.0
2010,36.0,69888.0
2010,36.0,139990.0
2010,48.0,400000.0
2010,48.0,130000.0
2010,36.0,650858.0
2010,36.0,770709.0
2010,48.0,680000.0
2010,36.0,357635.0
2010,36.0,654999.0
2010,48.0,476668.0
2010,36.0,729301.0
2010,36.0,978155.0
2010,36.0,955300.0
2010,36.0,383837.0
2010,36.0,179999.0
2010,36.0,120000.0
2010,30.0,80000.0
2010,36.0,515044.0
2010,36.0,621225.0
2010,36.0,120587.0
2010,36.0,360852.0
2010,36.0,355101.0
2010,48.0,530650.0
2010,36.0,712177.0
2010,36.0,749489.0
2010,30.0,484875.0
2010,42.0,832970.0
2010,36.0,637415.0
2010,36.0,1485764.0
2010,40.0,911524.0
2010,42.0,666333.0
2010,36.0,225161.0
2010,36.0,832995.0
2010,36.0,991803.0
2010,36.0,1160000.0
2010,36.0,815283.0
2010,48.0,434576.0
2010,36.0,1269435.0
2010,36.0,1068628.0
2010,42.0,543682.0
2010,32.0,1086076.0
2011,48.0,356948.0
2010,48.0,706627.0
2010,36.0,423000.0
2010,48.0,730831.0
2010,48.0,599960.0
2010,36.0,359999.0
2010,48.0,429999.0
2010,36.0,480000.0
2010,36.0,360000.0
2010,48.0,460000.0
2010,36.0,460000.0
2010,48.0,510000.0
2010,48.0,270000.0
2010,48.0,400000.0
2010,36.0,390000.0
2010,48.0,600000.0
2010,48.0,770000.0
2010,48.0,600000.0
2010,36.0,250000.0
2010,36.0,490000.0
2010,48.0,390000.0
2010,48.0,500000.0
2010,36.0,479999.0
2010,36.0,510000.0
2010,48.0,499999.0
2010,36.0,410000.0
2010,36.0,449999.0
2010,48.0,165000.0
2011,48.0,759290.0
2011,42.0,811081.0
2011,48.0,837057.0
2011,48.0,1023416.0
2011,36.0,265162.0
2011,24.0,293914.0
2011,30.0,185462.0
2011,36.0,287217.0
2011,36.0,292134.0
2011,30.0,292513.0
2011,34.0,269644.0
2011,30.0,296930.0
2011,36.0,260900.0
2011,36.0,170000.0
2011,48.0,624268.0
2011,48.0,236080.0
2011,48.0,458999.0
2011,36.0,439973.0
2011,48.0,369950.0
2011,36.0,333437.0
2011,36.0,479999.0
2011,36.0,235663.0
2011,48.0,542756.0
2011,36.0,231732.0
2011,36.0,639995.0
2011,36.0,301000.0
2011,36.0,436000.0
2011,36.0,351967.0
2011,36.0,308012.0
2011,36.0,385522.0
2011,36.0,414000.0
2011,48.0,454995.0
2011,42.0,200000.0
2011,36.0,363000.0
2011,36.0,452926.0
2011,42.0,465905.0
2011,36.0,554519.0
2011,36.0,222560.0
2011,42.0,436058.0
2011,36.0,433703.0
2011,36.0,276640.0
2011,48.0,338946.0
2011,36.0,465000.0
2011,36.0,520000.0
2011,48.0,700000.0
2011,48.0,550000.0
2011,36.0,335000.0
2011,48.0,578162.0
2011,36.0,376928.0
2011,36.0,615167.0
2011,36.0,440669.0
2011,36.0,455187.0
2011,36.0,563460.0
2011,48.0,816286.0
2011,48.0,447120.0
2011,48.0,211669.0
2011,36.0,420000.0
2011,48.0,792000.0
2011,48.0,430000.0
2011,48.0,497277.0
2011,36.0,625000.0
2011,48.0,240115.0
2011,36.0,87360.0
2011,36.0,263195.0
2011,36.0,149648.0
2011,36.0,349994.0
2011,36.0,239813.0
2011,48.0,300000.0
2011,48.0,450108.0
2011,36.0,370623.0
2011,48.0,520556.0
2011,36.0,474066.0
2011,48.0,428477.0
2011,36.0,392760.0
2011,48.0,470375.0
2011,48.0,500000.0
2011,48.0,500000.0
2011,36.0,399997.0
2011,48.0,510000.0
2011,36.0,350000.0
2011,36.0,380000.0
2011,48.0,500000.0
2011,36.0,417554.0
2011,36.0,503268.0
2011,48.0,426021.0
2011,36.0,700444.0
2011,48.0,503801.0
2011,36.0,319775.0
2011,48.0,611552.0
2011,48.0,548478.0
2011,36.0,493802.0
2011,48.0,555559.0
2011,36.0,503119.0
2011,36.0,197562.0
2011,36.0,570000.0
2011,36.0,407743.0
2011,36.0,549920.0
2011,48.0,624000.0
2011,48.0,483000.0
2006,36.0,150000.0
2006,36.0,147000.0
2006,36.0,425000.0
2006,48.0,143000.0
2006,36.0,240000.0
2006,36.0,240000.0
2006,36.0,270000.0
2006,36.0,360000.0
2006,48.0,320000.0
2006,36.0,280000.0
2006,48.0,290000.0
2006,36.0,450001.0
2006,36.0,410000.0
2006,36.0,580000.0
2006,36.0,432590.0
2006,36.0,300000.0
2006,36.0,400000.0
2006,36.0,500000.0
2006,48.0,300000.0
2006,36.0,396000.0
2006,48.0,255400.0
2006,36.0,599976.0
2006,36.0,780913.0
2006,36.0,337115.0
2006,36.0,399750.0
2006,36.0,234204.0
2006,36.0,600000.0
2008,36.0,167855.0
2008,36.0,626874.0
2008,36.0,330000.0
2008,36.0,250000.0
2008,36.0,320000.0
2008,48.0,360000.0
2008,36.0,548000.0
2008,36.0,346000.0
2008,36.0,395000.0
2008,36.0,465800.0
2008,36.0,1420000.0
2008,48.0,1113848.0
2008,36.0,750000.0
2008,36.0,1699984.0
2008,36.0,575525.0
2008,36.0,412464.0
2008,36.0,220000.0
2008,36.0,345700.0
2008,48.0,244676.0
2008,36.0,562000.0
2008,48.0,350000.0
2008,36.0,450000.0
2008,48.0,540000.0
2008,48.0,200000.0
2008,36.0,270000.0
2008,36.0,520000.0
2008,48.0,504400.0
2008,36.0,282000.0
2008,36.0,156570.0
2008,36.0,333723.0
2008,36.0,433228.0
2008,48.0,268943.0
2008,36.0,321207.0
2008,36.0,450000.0
2008,36.0,400000.0
2008,48.0,230000.0
2008,36.0,500000.0
2008,36.0,336298.0
2008,36.0,400000.0
2008,48.0,203000.0
2008,48.0,993573.0
2008,36.0,189072.0
2008,48.0,479920.0
2008,36.0,456142.0
2008,48.0,476555.0
2008,48.0,545681.0
2008,36.0,112320.0
2008,36.0,119142.0
2008,48.0,1000101.0
2008,36.0,161032.0
2008,36.0,509444.0
2008,36.0,285449.0
2008,36.0,555000.0
2008,48.0,725000.0
2008,36.0,280000.0
2008,36.0,332819.0
2008,36.0,341482.0
2008,48.0,460000.0
2008,36.0,350000.0
2008,36.0,417166.0
2008,36.0,280000.0
2008,36.0,318381.0
2008,36.0,290000.0
2008,48.0,1019923.0
2008,36.0,880032.0
2006,36.0,155000.0
2006,36.0,190000.0
2006,36.0,520000.0
2006,36.0,190000.0
2006,36.0,420000.0
2006,36.0,380000.0
2006,36.0,460000.0
2006,36.0,650720.0
2006,48.0,230000.0
2006,36.0,180000.0
2006,48.0,400000.0
2006,36.0,690000.0
2006,36.0,711570.0
2006,36.0,632242.0
2006,36.0,572276.0
2006,36.0,690366.0
2006,36.0,126808.0
2006,36.0,602434.0
2006,48.0,387088.0
2006,30.0,120000.0
2006,36.0,400000.0
2006,36.0,100000.0
2006,24.0,128000.0
2006,24.0,109000.0
2006,48.0,400000.0
2006,48.0,800000.0
2006,36.0,200000.0
2006,48.0,250000.0
2007,24.0,480000.0
2007,36.0,550000.0
2007,36.0,390000.0
2007,36.0,400000.0
2007,36.0,405000.0
2007,48.0,700000.0
2007,36.0,1131252.0
2007,36.0,1009743.0
2007,48.0,952087.0
2007,24.0,394682.0
2007,36.0,430000.0
2007,48.0,350000.0
2007,36.0,450000.0
2007,36.0,600000.0
2007,36.0,450000.0
2007,36.0,440000.0
2007,24.0,166542.0
2007,48.0,486145.0
2007,36.0,470486.0
2007,36.0,281271.0
2007,36.0,390000.0
2007,36.0,540000.0
2007,36.0,410000.0
2007,36.0,190000.0
2007,24.0,229769.0
2007,36.0,1816403.0
2007,36.0,1161887.0
2007,36.0,647046.0
2007,36.0,884512.0
2007,24.0,890841.0
2007,36.0,495366.0
2007,36.0,654552.0
2007,36.0,435416.0
2007,36.0,666954.0
2007,30.0,1026935.0
2007,36.0,1417683.0
2007,36.0,711182.0
2007,36.0,216904.0
2007,36.0,795657.0
2007,36.0,1062028.0
2007,24.0,445755.0
2007,24.0,571490.0
2007,36.0,853004.0
2007,24.0,754054.0
2007,30.0,639879.0
2007,42.0,1149109.0
2007,24.0,667532.0
2007,36.0,727782.0
2007,36.0,1150883.0
2007,36.0,811089.0
2007,36.0,961873.0
2007,36.0,1303129.0
2007,36.0,937775.0
2007,36.0,567026.0
2007,36.0,526789.0
2007,36.0,587327.0
2007,36.0,110000.0
2007,36.0,170000.0
2007,36.0,120000.0
2007,24.0,99216.0
2007,36.0,140000.0
2007,36.0,135000.0
2007,36.0,89500.0
2007,18.0,130000.0
2007,18.0,148200.0
2007,18.0,208499.0
2007,24.0,171481.0
2007,24.0,183781.0
2007,18.0,116960.0
2007,24.0,203305.0
2007,24.0,219101.0
2007,36.0,180000.0
2007,18.0,95854.0
2007,36.0,111352.0
2007,36.0,195000.0
2007,36.0,441832.0
2007,36.0,450006.0
2007,36.0,120000.0
2007,36.0,314060.0
2007,36.0,522402.0
2007,36.0,120000.0
2007,36.0,200000.0
2007,36.0,47763.0
2007,24.0,120000.0
2007,36.0,352735.0
2007,36.0,572703.0
2007,36.0,523486.0
2007,36.0,397412.0
2007,24.0,298697.0
2007,36.0,296333.0
2007,36.0,732101.0
2007,36.0,452050.0
2007,24.0,199998.0
2007,36.0,320000.0
2007,36.0,258000.0
2007,48.0,360000.0
2007,36.0,220000.0
2010,48.0,610000.0
2010,36.0,475000.0
2010,36.0,590000.0
2010,36.0,500000.0
2010,36.0,296000.0
2010,48.0,540000.0
2010,48.0,699997.0
2010,36.0,449999.0
2010,36.0,479999.0
2010,48.0,449904.0
2010,36.0,530000.0
2010,36.0,460000.0
2010,36.0,435000.0
2010,36.0,470000.0
2010,48.0,820000.0
2010,36.0,730000.0
2010,36.0,399924.0
2010,36.0,216300.0
2010,36.0,706950.0
2010,36.0,821643.0
2010,36.0,655940.0
2010,36.0,784203.0
2010,36.0,283013.0
2010,36.0,426534.0
2010,36.0,417451.0
2010,36.0,383686.0
2010,36.0,364420.0
2010,36.0,410000.0
2010,36.0,500000.0
2010,36.0,272086.0
2010,36.0,550000.0
2010,36.0,405704.0
2010,48.0,540000.0
2010,48.0,600045.0
2010,36.0,500000.0
2010,36.0,380000.0
2010,36.0,500000.0
2010,36.0,480000.0
2008,36.0,399000.0
2008,36.0,350000.0
2008,36.0,550000.0
2008,36.0,410000.0
2008,36.0,550000.0
2008,36.0,300000.0
2008,36.0,330000.0
2008,36.0,360000.0
2008,36.0,350000.0
2008,36.0,300000.0
2008,36.0,667069.0
2008,36.0,480000.0
2008,36.0,600000.0
2008,36.0,328000.0
2008,48.0,520000.0
2008,36.0,409770.0
2008,36.0,629733.0
2008,36.0,903589.0
2008,48.0,887566.0
2008,42.0,1064567.0
2008,48.0,320000.0
2008,48.0,540000.0
2008,36.0,298272.0
2008,36.0,368410.0
2008,36.0,455441.0
2008,36.0,400865.0
2008,36.0,459323.0
2008,36.0,150000.0
2008,48.0,490000.0
2008,36.0,364888.0
2008,36.0,470000.0
2008,36.0,280000.0
2008,36.0,400000.0
2008,48.0,500000.0
2008,36.0,1089529.0
2008,48.0,500000.0
2008,36.0,678545.0
2008,36.0,320000.0
2008,36.0,1038042.0
2008,36.0,328000.0
2008,36.0,1043019.0
2008,36.0,145048.0
2008,36.0,996105.0
2008,36.0,852565.0
2008,36.0,1727730.0
2008,36.0,871847.0
2008,36.0,651992.0
2008,48.0,917675.0
2008,36.0,883806.0
2008,36.0,515778.0
2007,48.0,700000.0
2007,36.0,891121.0
2007,36.0,350000.0
2007,36.0,480000.0
2007,36.0,400000.0
2007,24.0,260000.0
2007,48.0,483919.0
2007,36.0,1022203.0
2007,36.0,451382.0
2007,36.0,627823.0
2008,36.0,450000.0
2008,48.0,490000.0
2011,36.0,287999.0
2011,42.0,389971.0
2011,36.0,384957.0
2011,36.0,489999.0
2011,48.0,459998.0
2011,48.0,599999.0
2011,36.0,445000.0
2015,36.0,287144.0
2015,36.0,299934.0
2015,48.0,207953.0
2015,48.0,599646.0
2015,48.0,246064.0
2015,48.0,650573.0
2015,36.0,201237.0
2015,48.0,402212.0
2015,48.0,489800.0
2015,36.0,282816.0
2015,36.0,469955.0
2015,48.0,393848.0
2015,48.0,244100.0
2015,36.0,197600.0
2015,36.0,719137.0
2015,48.0,479359.0
2015,36.0,508323.0
2015,42.0,575700.0
2015,42.0,750578.0
2015,36.0,179920.0
2015,48.0,512851.0
2015,42.0,588883.0
2015,36.0,562181.0
2015,42.0,799032.0
2015,42.0,416676.0
2015,36.0,191443.0
2015,42.0,198744.0
2015,48.0,412131.0
2015,42.0,502988.0
2015,42.0,497220.0
2015,36.0,370951.0
2015,36.0,343993.0
2015,48.0,472680.0
2015,48.0,337975.0
2015,42.0,591809.0
2015,36.0,393763.0
2015,36.0,488514.0
2015,48.0,402848.0
2015,42.0,250969.0
2015,42.0,471419.0
2015,48.0,796418.0
2015,36.0,684072.0
2015,48.0,541255.0
2015,36.0,210566.0
2015,36.0,494685.0
2015,36.0,458000.0
2015,36.0,282464.0
2015,36.0,465000.0
2015,36.0,227240.0
2015,48.0,499928.0
2015,48.0,450000.0
2015,42.0,229107.0
2015,36.0,209040.0
2015,48.0,449905.0
2015,48.0,450000.0
2015,36.0,449977.0
2015,48.0,321599.0
2015,48.0,498023.0
2015,36.0,374816.0
2015,42.0,561704.0
2015,48.0,611377.0
2015,36.0,406536.0
2015,36.0,260352.0
2015,48.0,559555.0
2015,48.0,322840.0
2015,48.0,585936.0
2015,48.0,256256.0
2015,48.0,253504.0
2015,48.0,282000.0
2015,36.0,402191.0
2015,42.0,616482.0
2015,36.0,395924.0
2015,36.0,274524.0
2015,24.0,224025.0
2015,36.0,441924.0
2015,36.0,450320.0
2015,48.0,609821.0
2015,36.0,388960.0
2015,48.0,706356.0
2015,36.0,446926.0
2015,36.0,650547.0
2015,36.0,381472.0
2015,36.0,305859.0
2015,36.0,725080.0
2015,36.0,507176.0
2015,36.0,442251.0
2015,48.0,610553.0
2015,48.0,271128.0
2015,42.0,615983.0
2015,36.0,388603.0
2015,48.0,597062.0
2015,48.0,321390.0
2015,48.0,704838.0
2008,48.0,522999.0
2008,36.0,955166.0
2008,36.0,1036260.0
2008,30.0,694801.0
2008,48.0,851411.0
2008,36.0,878117.0
2008,36.0,1078920.0
2012,36.0,351270.0
2012,42.0,999996.0
2012,48.0,815110.0
2012,36.0,489979.0
2012,36.0,800072.0
2012,48.0,1590924.0
2012,36.0,1218993.0
2012,48.0,219000.0
2007,24.0,610321.0
2007,36.0,599803.0
2007,36.0,792418.0
2010,48.0,330000.0
2010,48.0,274999.0
2010,48.0,319999.0
2010,36.0,699999.0
2010,36.0,549999.0
2010,48.0,549999.0
2010,36.0,330000.0
2010,48.0,570000.0
2010,48.0,425000.0
2010,48.0,569600.0
2010,36.0,660000.0
2010,48.0,630000.0
2010,48.0,245000.0
2010,36.0,479999.0
2010,48.0,389999.0
2010,36.0,310000.0
2010,36.0,390000.0
2010,48.0,720000.0
2010,36.0,475000.0
2010,36.0,585000.0
2010,37.0,400000.0
2010,36.0,414606.0
2010,36.0,448685.0
2010,48.0,550000.0
2010,36.0,630000.0
2010,48.0,540000.0
2010,36.0,300000.0
2010,48.0,299215.0
2010,48.0,640000.0
2010,36.0,374040.0
2010,36.0,440568.0
2010,36.0,549992.0
2010,48.0,619792.0
2010,36.0,440836.0
2010,36.0,373470.0
2010,48.0,612538.0
2010,36.0,299201.0
2010,36.0,400000.0
2010,36.0,300000.0
2010,36.0,451568.0
2010,36.0,550000.0
2010,48.0,358793.0
2010,36.0,458240.0
2010,36.0,500000.0
2010,48.0,650000.0
2010,48.0,400000.0
2006,48.0,90000.0
2006,36.0,47000.0
2006,36.0,150000.0
2006,48.0,100000.0
2006,36.0,140000.0
2006,36.0,150000.0
2006,36.0,150000.0
2006,48.0,153600.0
2006,36.0,110000.0
2006,36.0,140000.0
2006,48.0,150000.0
2006,36.0,102700.0
2006,48.0,75000.0
2006,48.0,150000.0
2006,36.0,115000.0
2006,36.0,70000.0
2006,36.0,120000.0
2006,48.0,150000.0
2006,48.0,105000.0
2006,36.0,150000.0
2006,36.0,200000.0
2006,48.0,400000.0
2006,36.0,300000.0
2006,48.0,250000.0
2006,48.0,63000.0
2006,36.0,250000.0
2006,36.0,116000.0
2006,36.0,400000.0
2006,36.0,132000.0
2006,48.0,518600.0
2008,36.0,400000.0
2008,24.0,300000.0
2008,36.0,400000.0
2008,36.0,354000.0
2008,48.0,550000.0
2008,36.0,500000.0
2008,36.0,449999.0
2008,36.0,446999.0
2008,48.0,1088104.0
2008,36.0,460000.0
2008,36.0,500000.0
2008,36.0,441571.0
2008,36.0,470000.0
2008,48.0,750000.0
2008,24.0,270000.0
2008,36.0,450000.0
2008,36.0,550000.0
2008,36.0,450000.0
2008,48.0,300000.0
2008,36.0,600000.0
2008,36.0,184720.0
2008,36.0,129980.0
2008,36.0,180000.0
2008,36.0,165000.0
2008,36.0,199722.0
2008,48.0,206494.0
2008,48.0,133996.0
2008,36.0,189514.0
2008,36.0,166000.0
2008,36.0,137340.0
2008,36.0,817838.0
2008,48.0,700000.0
2008,48.0,998236.0
2008,36.0,400000.0
2008,36.0,350000.0
2008,36.0,240000.0
2008,30.0,673809.0
2008,36.0,581041.0
2008,36.0,881947.0
2008,36.0,1541563.0
2008,48.0,215000.0
2008,36.0,99292.0
2008,36.0,174845.0
2008,48.0,231052.0
2008,36.0,413345.0
2008,36.0,575848.0
2008,48.0,200000.0
2008,36.0,226720.0
2008,36.0,184908.0
2008,36.0,175000.0
2008,36.0,140000.0
2008,48.0,195944.0
2008,36.0,203534.0
2008,36.0,662647.0
2008,36.0,574936.0
2008,36.0,573721.0
2008,48.0,192800.0
2008,36.0,74000.0
2008,36.0,1217273.0
2008,36.0,125000.0
2008,36.0,1017954.0
2008,42.0,754296.0
2008,36.0,915799.0
2008,36.0,704879.0
2008,36.0,1211727.0
2008,36.0,870666.0
2008,36.0,320000.0
2008,36.0,241726.0
2008,30.0,624711.0
2008,24.0,972583.0
2008,24.0,820656.0
2008,48.0,310000.0
2008,36.0,1139099.0
2008,48.0,925442.0
2008,48.0,199000.0
2008,36.0,141633.0
2008,48.0,1078824.0
2008,48.0,399451.0
2008,36.0,608311.0
2008,48.0,1047046.0
2008,48.0,180000.0
2008,48.0,150000.0
2008,36.0,171525.0
2008,36.0,158720.0
2008,36.0,155912.0
2008,36.0,148367.0
2008,48.0,210193.0
2008,36.0,80000.0
2008,36.0,172500.0
2008,48.0,60000.0
2008,36.0,136795.0
2008,48.0,84000.0
2008,48.0,345785.0
2007,36.0,346000.0
2007,24.0,300000.0
2007,24.0,200000.0
2007,48.0,400000.0
2007,36.0,496000.0
2007,36.0,220000.0
2007,48.0,296000.0
2007,36.0,386000.0
2007,36.0,300000.0
2007,24.0,296000.0
2007,36.0,110000.0
2007,36.0,149055.0
2007,36.0,110000.0
